Label,Tweet
0,RT @rkhuria: Calling a PM \xe1\x80\x98Neech\xe1\x80\x99 lowers dignity of office of PM. But affect on dignity of office substantially higher when PM indulges in\xe1\x80\xa6
0,"RT @chitrapadhi: We have a lot to learn from you ,Sir @narendramodi , about the power or Tolerance.\nThe Nation stands behind the ""Neech Cha\xe1\x80\xa6"
1,@GorwayGlobal @Nidhi Your culture might teach you to call each neech.Can you call your leader neech whom you seem to worship.
0,"RT @ashwinskumar: *Breaks social media break to tweet this*\n\nMani Shankar Aiyar has successfully carved a neech, oops..niche for himself..i\xe1\x80\xa6"
0,"RT @pbhushan1: With all desperate tactics of Hardik CD, Rahul Somnath register, 'neech aadmi', 'Pak wants Cong', Khilji/Aurangzeb ki aulad'\xe1\x80\xa6"
1,@amishra77 that interpretation says a lot about your neech Sanghi shit filled brain.
0,RT @myvotetoday: U know it\xe1\x80\x99s #NewIndia when:\n\xe1\x80\xa1 @OfficeOfRG goes to Temples\n\xe1\x80\xa1 1001 no issue in #GujaratElection \n\xe1\x80\xa1 #ManiShankarAiyar suspend\xe1\x80\xa6
0,@republic Congress touched new low in Gujrat election\n1.Neech politics\n1. meeting Pakistan delegation\n3. cast polit\xe1\x80\xa6 https://t.co/Y8xvHIxka7
0,@TimesNow Another Neech equivalent racist remark by @INCIndia @INCGujarat
0,"RT @rsprasad: Proud of Indian democracy. @narendramodi- a man born in poverty, by his hard work, honesty &amp; record of governance is elected\xe1\x80\xa6"
0,har taraf nafrat kyun hai pyar hai hi nahin love is important
1,@ExUntouchable @SaffronDalit He belongs in the BJP IT Cell undoubtedly. Cretins like him deceive Dalit into the Hin\xe1\x80\xa6 https://t.co/udhTkZFAiE
0,Chalo aab to mushroom bhi aa gaye  ...so any party which promise to give Mushrooms to voters MUST win election \nPak\xe1\x80\xa6 https://t.co/oVf9dv9XJM
1,"RT @SRKsWarrior1__: A Person who rates women and calls them "" 50 crore ki girlfriend "" surely qualifies to be called neech :) \nKuch galat n\xe1\x80\xa6"
0,"RT @AshishSinghAME: #ManiShankarAiyar \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa6 ,\xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xb8\xe0\xa4\x9a\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\x81\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb8\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa5\x81\xe0\xa4\xb1\xe0\xa4\xbe\xe0\xa4\xae \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\xb1 \xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x81\xe0\xa4\xa7\xe0\xa5\x80 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa4\xa3\xe0\xa4\xbf\xe0\xa4\xb6\xe0\xa4\x81\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb1.....\xe0\xa4\x85\xe0\xa4\x97\xe0\xa4\xb0 \xe0\xa4\xa4\xe0\xa5\x81\xe0\xa4\xae \xe0\xa4\xb1\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa5\x8b \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87\xe1\x80\xa6"
0,@SreenivasanJain Lutyens Srini i dont care if govt wins gujrat or not but NDTV conspiracy theories and as.. lic...\xe1\x80\xa6 https://t.co/rHmlNbUW11
0,"Whether ""Neech"" is big abuse or ""Jhutha""!"
0,@goyalsanjeev It's obvious Kashmir is slowly but surely turning away from Pak-sponsored Jihad. Both ISI &amp
1,@aman87541 @ThePareshRawal Beta isse pata chalta hai tu kisi  gutter chap ki  paidais hai  hai aur koi neech hi ter\xe1\x80\xa6 https://t.co/lDxvURLS0y
1,"RT @JuzarKVora: ""Mitron, mujhe chai-wala bola"" *sobs*\n\n""Mitron, mujhe neech bola""\n*sobs*\n\n""Mitron, meri supari di""\n*sobs*\n\nSalla, 56 inch k\xe1\x80\xa6"
0,"@laluprasadrjd Wo sab jane do....\n""neech"" kyon bola....\nSab se bada mudda ye hai...\n\xf0\x9f\x98\x81\xf0\x9f\x98\x81"
0,sagarika tu bhi trap ho gayi hai get out now
0,RT @rkhuria: Prime Minister Modi Gujarat Campaign: \nVote for me: \n-I am poor \n-I was Chaiwala\n-My Family has humble origins \n-I have 56 in\xe1\x80\xa6
0,"#Modi promised a #NewIndia during 1014 polls, but this noise around #neech and #ManmohanSingh dinner with Pakistani\xe1\x80\xa6 https://t.co/W3XIwsh6QY"
0,#Neech remark: #Ramdev says wrong to discriminate on basis of caste  \nhttps://t.co/xEY5xed4MJ https://t.co/dQ1CVeMMxQ
0,"RT @sidmtweets: Pls see this video as to how Gujaratis are reacting to things like Neech, Pakistan conspiracy etc. They say Modi has been d\xe1\x80\xa6"
0,RT @swatma11: @Rohit_Sardana__ @JyotsnaShrimali Shocking. No body can think Javed can say this.Embarrassing. Can any learned man spell this\xe1\x80\xa6
0,"RT @skull_baba: ""Mitron, mujhe chai-wala bola""  sobs \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\n""Mitron, mujhe neech bola""\nsobs \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\n""Mitron, meri supari di""\nsobs \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\nSal\xe1\x80\xa6"
1,"RT @Vishj05: ""Mitron, mujhe chai-wala bola"" *sobs*\n\n""Mitron, mujhe neech bola""\n*sobs*\n\n""Mitron, meri supari di""\n*sobs*\n\nSalla, 56 inch ka p\xe1\x80\xa6"
0,@smitaprakash @anandnama Dinner on 6th and the neech remark on 7th!
1,@zeba_bhabhi Uffff zeba raand Teri bur ko jhamke chodoonga https://t.co/Q0wsGJZq9a
1,Maine kaha ki aaj to na main tumhein chodoonga na tumhari gaand maaroonga. Aaj main tumhein jeebh se chaat kar maza\xe1\x80\xa6 https://t.co/ZfrVRDYwqD
1,Maine kaha ki aaj to na main tumhein chodoonga na tumhari gaand maaroonga. Aaj main tumhein jeebh se chaat kar maza\xe1\x80\xa6 https://t.co/Uc6x0R9mhq
0,@BhavaniAunty @ill_priya @Chocolateboy188 @chori_katil @SadiaDoll18 @sumitra7777 @neha171717 @anju_india\xe1\x80\xa6 https://t.co/xL0N06aB04
1,RT @Srraman1: @archanahousewif Uffff bhosidki Archana tuje aisi chodoonga mera lauda se teri choot fategi aaj https://t.co/1dohRZmuGb
1,@archanahousewif Uffff bhosidki Archana tuje aisi chodoonga mera lauda se teri choot fategi aaj https://t.co/1dohRZmuGb
1,@suhanitrivedi01 @roopa_randi @priya_hhh Teri pichwada bhi aisi chodoonga https://t.co/zcZWinQYPG
1,@priya_hhh Randi tuje aisi chodoonga Teri gaand tho fati jayegi sirf palank kya https://t.co/lTqm1A9PCm
1,Maine kaha ki aaj to na main tumhein chodoonga na tumhari gaand maaroonga. Aaj main tumhein jeebh se chaat kar maza\xe1\x80\xa6 https://t.co/otdFsbh5fz
0,RT @Srraman1: @BhavaniAunty @ill_priya @Chocolateboy188 @chori_katil @SadiaDoll18 @sumitra7777 @neha171717 @anju_india @AyeshaK77861930 @na\xe1\x80\xa6
1,Tumhein Jeebh se Chaat kar Mazaa Doonga Maine kaha ki aaj to na main tumhein chodoonga na tumhari gaand maaroonga.\xe1\x80\xa6 https://t.co/VczoMFFRZK
1,Maine kaha ki aaj to na main tumhein chodoonga na tumhari gaand maaroonga. Aaj main tumhein jeebh se chaat kar maza\xe1\x80\xa6 https://t.co/YjlkRix5LC
1,@Meera39451960 Teri sawari mi karoonga meri raand..le teri choot aisi chodoonga thu chal nahi paogi https://t.co/3nv8eMrPBq
1,RT @virginziyakhan: Maine kaha ki aaj to na main tumhein chodoonga na tumhari gaand maaroonga. Aaj main tumhein jeebh se chaat kar mazaa do\xe1\x80\xa6
0,@Chaudhry_JaaT @nimish41118145 @Taxidri17164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr11630865\xe1\x80\xa6 https://t.co/RrFx1mu0RB
1,RT @RaviSRK555: @_Asiff Tere Jaisa Gaandu Fan Ni H Ye @itsRajVerma \nJo Fake Vdo Bana Ra H Tu Saale Jhant Ke Baal See His Fanship \nhttps://t\xe1\x80\xa6
1,@IndianStudent @yadavtejashwi @CongressFans Beta tum muglistan kyo nahi chle jate yaha jhant ukhad rahe ho
0,@Chaudhry_JaaT @nimish41118145 @Taxidri17164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr11630865\xe1\x80\xa6 https://t.co/QIifqnvUFO
1,@sonu_Bapat @ShawlMahira @rohan4747 @BiggBoss @ColorsTV Chutiya panti ki bi had hoti hai yar jhant logo ki jhant fa\xe1\x80\xa6 https://t.co/RV7xsWhMBO
1,@BeingLuvtyagi Abe choduo kya jhant bat kare be tum log hawle salo aukat me raho apni chutiyo
1,@ZIAUL1K @INCIndia Abe Lund Fakir Chin ek Communist Desh hai...... Usse apne nagrik ko kahi bhi job deni hai..... T\xe1\x80\xa6 https://t.co/MJSq9NfKkd
1,@ashu3page Be chooti ye..Crowed nahi Crowd hota hai. Jhant ka patrakar ho kya!!
0,@Chaudhry_JaaT @imindianydmm @Traitor_Javahar @nimish41118145 @Taxidri17164100 @RKPandeyGuruji @sghoney4545\xe1\x80\xa6 https://t.co/5U4OzidjSh
0,@sanjeevbhobia @mkhankayamkhani @kmayank151 @Ridhijain01 @OfficeOfRG Soch chines sher tere baap ke ghar me ghuskr r\xe1\x80\xa6 https://t.co/YxOBBgjzee
1,@Janvii1004 @sabazaidi1_s @ShahTabo Fakina ke dogis sirf 50k me hi khus hogai kya jhant fans ho tum jhandu log fans\xe1\x80\xa6 https://t.co/SSoC0Y7FzE
1,"@JhaSanjay @OfficeOfRG JhanT bhai, Babar, Akbar, Jehangir, Shahajehan, Aurangzeb, Rahul-pappu.\nDynastic lineage acc\xe1\x80\xa6 https://t.co/qx4hfShDWo"
0,@Chaudhry_JaaT @Traitor_Javahar @nimish41118145 @Taxidri17164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya\xe1\x80\xa6 https://t.co/q3T1hwVyj1
1,@CChristineFair Thats way out of my depth. I was speaking as the owner of more than one jhant which i always (meani\xe1\x80\xa6 https://t.co/dmNu3i73xn
1,Me : Aur bhai life kaisi chal rahi?\nFriend: Zindagi jhant jawani pagal.
1,@Stalker799 @BelikeHassan tuley ki jhant
1,@brijeshkalappa chutiya hai tu ka jhant phad lenaukaat hai to
0,@lyXsLpXXcnE7utZ @18abashir @PriyaRandi1 @priyarandi51 @sexy14963907 @Ritika40491171 Jhant bana k aao tab pelenge
1,@karanjohar Jhant ka baal nhi he tu  srk ka
0,@CChristineFair I think plural is still jhant.
1,@prasanto But you are correct. It was a typo. It MUST be \xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa4\xbe!  And splitting jhants is totally appropriate on thi\xe1\x80\xa6 https://t.co/716jiO0r18
0,@RealIntolerant @SatyaSibaSabat1 @iamjackshukla @pawanism_vinay @iamtrk_khan @AppleBacha @rameshlaus @iamsrk\xe1\x80\xa6 https://t.co/ChqO5wQ7TV
1,@ravirajkapoor1 @AjayKushwaha_ Haan jhant baat karni chahiye padhe chutiye liberal gandu
1,@CChristineFair Enough of Jhant &amp chutiya
1,@iamrakesh6 @jessphoenix1018 I said u don't go into religion. Acha ek hi example tujhe Kashmir dekh raha haina Army\xe1\x80\xa6 https://t.co/4QMshA6iCQ
1,@kunalkamra88 There baap ko.bhi condom pehna chahiye tha...chipkali ki jhant
0,@RealIntolerant @SatyaSibaSabat1 @iamjackshukla @pawanism_vinay @iamtrk_khan @AppleBacha @rameshlaus @iamsrk\xe1\x80\xa6 https://t.co/ROQDTCJyq7
1,@HitmanCricket @Sassy_Soul_ Teri gand me danda bhosdiwale. \nTu uski jhant ke barsbar bhi nahi he.\nLove you.
1,@Jyotisingh696 Lagta h aap ki jhant nhi h iska Mtlb aap ki Boor me bahut nikhar hoga
1,@itsmkyadav @BJP4India Abe chipkali ki jhant....10 din wait kar Aur apni aukaat mein aa jaayega ...\xf0\x9f\x98\x81
1,@_Asiff Tere Jaisa Gaandu Fan Ni H Ye @itsRajVerma \nJo Fake Vdo Bana Ra H Tu Saale Jhant Ke Baal See His Fanship \nhttps://t.co/sVm1pBmLuz
1,@dnyaneshphadnis @JhaSanjay Haa JHAnt ke baal khade ho gaye \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81
1,@RepublicROFL Jhant bhar ki party split bhi ho gaye to bal Hi bachenge.
0,@Chaudhry_JaaT @nimish41118145 @Taxidri17164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr11630865\xe1\x80\xa6 https://t.co/z7CUi3ghBG
0,@Chaudhry_JaaT @nimish41118145 @Taxidri17164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr11630865\xe1\x80\xa6 https://t.co/IYki66SIY7
1,@sambitswaraj @YouTube jhant si cheez ka mudda to dekho ...in haramiyon ko log mar rahe hain .rape ho rahe h uski kii chinta nhi
0,@KumarVikrantS @AdityaRajKaul @pal_ji @mausamii1u Abe laddu lal.. Desh ki janta ko acchai ya burai samjh aati hai !\xe1\x80\xa6 https://t.co/X1rTRzmBtk
1,RT @_Strange_Evil_: @Stannis77413111 @AaltuJalaltu Abe Lund ke toppo.\nSuar ki jhant. Tere maa mein lund deke bhen ko pregnant krdunga.\nBhas\xe1\x80\xa6
1,@imprantik11 @StarSportsIndia Jhant nahi
1,@kapilmittalrpr Apna TL dekh le aapiye.... Gujarat me jhant bhi nahi milega
1,@sardanarohit @iChowk_ ROHIT AB TERA KYA HOGA BGADWE \nBJP TO GAYA TERI AUKAT JHANT KE BARABAR HO GAYA MUNNE
0,@Chaudhry_JaaT @nimish41118145 @Taxidri17164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr11630865\xe1\x80\xa6 https://t.co/X4RQck6bCG
1,@ImA_dil @jatinsapru @Wriddhipops Tereko Cricket ki jhant samjh hai\nJa chup chap madrasa me jake mullo ki baat sun
1,@sexyhornyswati Jhant jala di
1,"@mohamme39091438 @AsYouNotWish Tatti jaisi sakal hai teri, Jhant jaise baal. Ek tu hi chutiya hai lodu, or tera baap kangaal."
1,@DryodhanM @abpnewshindi Bhai hum to aaj bhi un bekasuro ko maarte hai aUr aaghe bhi maarenge jhant ka baal ukhad lo
1,"RT @mooshtakh: @CChristineFair Thats way out of my depth. I was speaking as the owner of more than one jhant which i always (meaning twice,\xe1\x80\xa6"
1,Virushka naam sunke hi jhant me aag lag jaati hai \xf0\x9f\x98\xb8\xf0\x9f\x98\xb8\xf0\x9f\x98\xb8 https://t.co/gj1UK8Dux7
1,@BahiskritAwaaz @ArvindKejriwal @DrKumarVishwas Kabhi koi dalit jhant bhi ukhad paya h kya
0,@Chaudhry_JaaT @nimish41118145 @Taxidri17164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr11630865\xe1\x80\xa6 https://t.co/MunDXpZ9Hj
1,@SRKsBahubali @atulakkii @aramraika @Ani_News @akshaykumar Wo jhant se nahi cross hoga 130 cr
1,@Stannis77413111 @AaltuJalaltu Abe Lund ke toppo.\nSuar ki jhant. Tere maa mein lund deke bhen ko pregnant krdunga.\xe1\x80\xa6 https://t.co/ZiKGTknoF1
1,@Mayra180160 @PinkvillaTelly @ITabhane Hina jhant suarni
1,@TimesNow Is chut tarike @rachitseth ko bolo mooh sambhale..... Did any court convict him....MC.... Tumhari governm\xe1\x80\xa6 https://t.co/XmSiawDaTM
1,abe chutiya ho kya..kuch bhi bolte rahte ho..teri ma ki jhant jali hogi tere post se
0,@meeriqbal @Shehzad_Ind @narendramodi @OfficeOfRG @navikakumar @RubikaLiyaquat @rahulkanwal @chetan_bhagat @ZeeNews\xe1\x80\xa6 https://t.co/QUDQs4LPqr
0,@ANI \xe0\xa4\x85\xe0\xa4\xac \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\x96\xe0\xa5\x8b \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xb1\xe0\xa5\x8d\xe0\xa4\xb1\xe0\xa5\x8b\xe0\xa4\x81 \xe0\xa4\x95\xe0\xa5\x80 jhant \xe0\xa4\x95\xe0\xa5\x88\xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xb1\xe0\xa4\x97\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88...\xe1\x98\xba\xef\xb8\x8f\xe1\x98\xba\xef\xb8\x8f\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c
1,@sonu_Bapat @ShawlMahira @rohan4747 @BiggBoss @ColorsTV Jhant itna to mai ek din me kamata hu abtu jalna mat
1,@Ridhijain01 @OfficeOfRG Isliye rahul gandhi aaj jhant ukhad rha hh
1,@jassiOO7 @_ShubhamGaur_ @ankur0906 @SATAVRAJEEV We have pur eyes open.. But u become a pappu jhant and can't see f\xe1\x80\xa6 https://t.co/RwgWTWEUdJ
1,India ki govt hi chutiya h bc.. 115 cr janta k liye jhant barabar doctor h....koi sunne wala hi ni h....
0,@shanusamrat @VirushkaWorld @imVkohli @AnushkaSharma @BCCI @ImRaina Abhey Jhant key Baal\nHe is the same guy who con\xe1\x80\xa6 https://t.co/LVkXqFH1pX
1,@AzazShaikhIYC @SalmanNizami_ Jaali na Teri mulle ..chipkali ki.jhant saala
1,RT @sarcasticmcool: Me : Aur bhai life kaisi chal rahi?\nFriend: Zindagi jhant jawani pagal.
1,@jassiOO7 @rohitdignity @ankur0906 @SATAVRAJEEV Congress tumhare aise Rahul I jhant ke  balon se bhari padi hai
1,@manu_manu333 @imjadeja Abe chutye mulle ja na apni maaa se pooch tu baap ki paida Ishq h ya mama ki \xf0\x9f\x98\x81\xf0\x9f\x98\x81
1,@SinghJyoti155 @sudhirchaudhary Wo Sirf Hinduon ke festival me hi band hai ye mulle kuchh bhi kare band nahi
1,@SajadmuhammedS @_SumitMishra @CNNnews18 @narendramodi Mushroom khiladiyo kya tujhe bhi mulle.
1,school dress mein hi chod dala building ke naye mulle watchmen ne meri bahen ko https://t.co/LoNfzCpON8
1,@AbhishekGhegde musalmaan perhasne sepahle soch jara aajpoori duniya ka heerohai
1,@Laxmi_N_Sharma @vivekkhandel75 @aajtak Jyaada deep m mt jaaye .. Nhi to aap bhi musalmaan ho jaoge ..!! Jo bhi jya\xe1\x80\xa6 https://t.co/lXT0qOenHb
1,"Jo bahadur the vo balidaan ho gaye, jo kayar the vo musalmaan ho gaye. ..."
1,@BBCHindi Saala ladengye dono aapas mei\xf0\x9f\x98\x94AUR MAARENGYE MUSALMAAN KO\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\x83\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\x83
1,"@KRKBoxOffice @KRKBoxOffice aur sun bhaduwe jadhe hue landd musalmaan k naam pe kalank,\nGaandu\nTere tarah harr insa\xe1\x80\xa6 https://t.co/FgB01RvkaI"
1,@BajwingAround Tum musalmaan nahi ho?
1,@aajtak @saurabhv99 Kitne besarm hai log .... in mamlo ko v hindu musalmaan krdiya .. socho apne desh me kitna ghat\xe1\x80\xa6 https://t.co/KvURNGf05l
1,Musalmaan kin rahon par chal pada!! very emotional bayan| islamic videos| islamic history urdu hindi: https://t.co/1kh3DU9LSj via
0,@thewirehindi @Aam_Nationalist Baat hindu musalmaan ki nahi lekin hatyara koi bhi ho agar dharm ke naam par haya ka\xe1\x80\xa6 https://t.co/rDK7lvw14F
1,@SolankiAkshayJ1 @asadowaisi Isis may jo bhi log hai mere hisaab se woh musalmaan toh nahi hai. Aise logo ka koi ma\xe1\x80\xa6 https://t.co/JaIJKLYIdk
0,RT @MdArif87764195: @PMOIndia Desh mei nafrat ka bij bo kar sabka sath sabke vikad ki baat karte ho aur jab kahi election hota hai to shams\xe1\x80\xa6
1,"Musalmano Ka Har Firqa Ek Doosray ko Kaafir Kehta Hai,\n     \n""IQBAL""\n\nAik Kaafir Hi Hai Jo Hum SbKo Musalmaan Kehta Hy"
1,RT @ANI: Aaj humare hi mulk mein humko sirf isliye nishana banaya ja raha hai ki hum musalmaan hain.Markaz mein aisi hukumat hai jo aisi so\xe1\x80\xa6
0,@Longduel @786_maliks @SundarWaswani @shafiburfat @ShafiNaqiJamie @MQMBELGIUMUNIT @BBugti @a_siab Bhai tafreeq say\xe1\x80\xa6 https://t.co/TrNNRt3vUB
1,"RT @himanshup6767: #MartyrsInsulted\nNobody knows about the actual way of worship of the complete God,not even the Hindu Guru,kaazi,Hazrat M\xe1\x80\xa6"
0,@YorkeDancezib @ThePareshRawal @narendramodi @OfficeOfRG @INCIndia @INCGujarat hatya ko justified kiya jaa sakta ha\xe1\x80\xa6 https://t.co/AZeqEfRWJM
0,I added a video to a @YouTube playlist https://t.co/1kh3DU9LSj Musalmaan kin rahon par chal pada!! very emotional bayan| islamic
1,"RT @Mazid_IN: @Shehzad_Ind @naDEEMHASHMAT @OfficeOfRG Tum to Ab ye bhi bol sakte ho, Rahul musalmaan aur musalmaan atankwaadi hain.... I am\xe1\x80\xa6"
1,"@JhaSanjay Don\xe1\x80\x99t raise such things now Modi Hindu Musalmaan banna degaa , BJP list in Gujarat and looking for a communal card"
1,RT @RohitMisra10: @VeerLotus @SeniorDigvijay Jo musalmaan puri duniya me karte hai uska reaction hai. https://t.co/BuQiwbRLCB
1,"@Shehzad_Ind @naDEEMHASHMAT @OfficeOfRG Tum to Ab ye bhi bol sakte ho, Rahul musalmaan aur musalmaan atankwaadi hai\xe1\x80\xa6 https://t.co/q11m46n5FY"
0,jala diya tha usse aag hi aag hot as hell
0,@danyalkhan007 Musalmaan hoon. Dafnana hai jalana nai.
0,@NabaKumarMohan3 @PoetShankar @AmitShah @BJP4India @narendramodi @narendramodi_in @AjayKushwaha_ But Aap hi log to\xe1\x80\xa6 https://t.co/3m0IY07Cqh
0,@hanbalkhan9 @adii_ynkii @abrargg @Mujibansari6 @SushmaSwaraj @IndiainPakistan Tb to ye v pata hoga ki is desh ka e\xe1\x80\xa6 https://t.co/tTb6ZMCFDu
1,RT @SriRambha: Communal Criminal modi musalmaan ka khelaaf zahar ugal raha hai - DALIT #PopularFront https://t.co/wSTXukjVWA
1,"@Aam_Nationalist @Sanghi84774113 @SwetaSinghAT Sab aadmi Hindu nahi hain , sab Hindu aadmi nahi hain. Sab aadmi Mus\xe1\x80\xa6 https://t.co/FkBmaRLbCp"
1,"RT @ItzZ_Me_Asad: - Apni Nazar Ko Jhukaa Kar Chalow Takey Pataa Lagey \xf0\x9f\x98\x8a\n\n- Yeh Koi Aaam Insan Nahi , Musalmaan Hai \xf0\x9f\x98\x8a\n\n- A S A D"
1,@nagendrapathak @sambitswaraj @OffcialRajiv Yaha mandir mandir or bahr jakr Musalmaan bann jata he.  Gaddar he ye https://t.co/6jnqK01R1a
1,Aaj humare hi mulk mein humko sirf isliye nishana banaya ja raha hai ki hum musalmaan hain.Markaz mein aisi hukumat\xe1\x80\xa6 https://t.co/oRRPgy11pa
1,@ThePareshRawal ToTo keya aaj kitne musalmaan dar ker b j p ke liye kaam ker rahe hai ye bhi unhi me ek hai
0,@Real_Aditi @Shakeel39816431 @VictoryForNamo Hahaha. #Musalmaan
0,Acha musalmaan banna hai..\xe1\x9d\xa4\xef\xb8\x8f\ninshALLAH https://t.co/UEoVxd5oQt
1,Communal Criminal modi musalmaan ka khelaaf zahar ugal raha hai - DALIT #PopularFront https://t.co/wSTXukjVWA
1,RT @Eyasin_Ikram: @OfficeOfRG Ye Siksha Wala Mudda kaam nehi Karega.. Election Jeetna hain Toh ye  Do Mudda jaruru hain.. \n\n1. Mandir Chahi\xe1\x80\xa6
1,@ExpressNewsPK Pop jhon pall baaz aa ja warna is baar itney jootey pareingey k musalmaan ho jai ga tu.
0,"@gupt_naresh @IndiaGiri_ @Rajpal_Yaadav Baat kareNge Vikas ki auurr Chunaav ka Mudda banayeNge Mandir-Masjid,Hindu-\xe1\x80\xa6 https://t.co/IRekr7HH1q"
1,Rahul Gandhi ka grandfather firoj khan ek miyan musalmaan tha ..TO phir Rahul Gandhi .Gandhi or Hindu kaise huva. .\xe1\x80\xa6 https://t.co/yw11pmisdV
1,Aaj humare hi mulk mein humko sirf isliye nishana banaya ja raha hai ki hum musalmaan hain.Markaz mein aisi hukumat\xe1\x80\xa6 https://t.co/wZaYk3pSZa
0,@Keh_ke_lungaa @Nikindian00 @HighBPNews @NaughtyAfridian @SAfridiOfficial Pakistani hun Musalmaan hun momina hun gujrati hun aur larki hun
1,@rajput_aditya11 @VinodDuaLive Ek case batado proof ke saath love jihad ..kya Hindu ladke musalmaan ladkiyo ki zindagi nahi barbaad karte ..
0,@SKTPrakhar @cl_mali @ManojTiwariMP @ArvindKejriwal isse pta chalta hain ki logo ki soch kaisi hain...baat ho rahi\xe1\x80\xa6 https://t.co/NIIBlQGktp
0,delhi hi nahin puri india mein hai yeh virus
1,"@VivekmMisra @PradeepPatel_ Ye bhosdika Apne apko  musalmaan Bata taa hai , MA KA LODA. Daru piye hai  ..wo bhi kaj\xe1\x80\xa6 https://t.co/WFRgsW8734"
0,sudhar ja tu gaya learn to live with peace
1,@AsYouNotWish Jai Bhawani.\nSambhunath bahubli.\nJo musalmaan puri duniya me kar rahe hai ye uska reaction hai.\nMusal\xe1\x80\xa6 https://t.co/1FdttJMuyk
0,@OfficeOfRG Ye Siksha Wala Mudda kaam nehi Karega.. Election Jeetna hain Toh ye  Do Mudda jaruru hain.. \n\n1. Mandir\xe1\x80\xa6 https://t.co/ksSN5D98Hn
1,"""Ahmed MiyaN Patel"" Ka far dikha Kar kitne election jeet Gaye Modi ji. RSS ke constitution mein Musalmaan hona, dis\xe1\x80\xa6 https://t.co/A7T0d1vEMT"
0,@jitupatwari @ashokgehlot51 @shaktisinhgohil @INCGujarat @INCIndia @INCMP @rohanrgupta @Radhika_Khera @OfficeOfRG\xe1\x80\xa6 https://t.co/EshPhr0CFd
1,Kyu abhi musalmaan hai to teri kyu jal rahi hai.. \xf0\x9f\x98\x81\xf0\x9f\x98\x81 https://t.co/qa7W4MXIKK
0,@BeingMuslim13 @Aakanksha130 @ModassarP @sardanarohit @Uppolice @upcoprahul Gulami karna nahi aata means ... phir H\xe1\x80\xa6 https://t.co/w4honZegCj
