,Label,Tweet
2553,1,rukja tera brainwash karke tu pyaar mein andha kanoon pagal premi bannke nmusalmaan banjayega
2554,1,modi janeu dikha janeu dikha nrahul beta isi liye maine topi pehanne se mana kari thi na main musalmaan hoo
2555,1,sanatan hindu hoon bol kar paap mat kar bhagwan ram ek kaalpanik paatra hai kisne bola hai abe pah
2556,1,saal mei desh ko bhikhari bana diya dadi ke marne pe sardaro ko jala diya dalit dalit chillate rah
2557,1,aaj hamare hi desh mein ek musalmaan hi hai jisne bhaarat ke teen tukde kiye the
2558,0,acha musalmaan banna hai
2559,0,aise pakistani musalmaan ya hindu ke hone na hone se kiya farq parta hai jo khud ko logon
2560,1,paresh mesta youth hindu activist killed by jehadi radicals at honnavara karnataka humanrightsday
2561,0,
2562,0,
2563,1,genitals cut hot oil poured on eyes and face head split into two condition of hindu dalit activist paresh mesta will
2564,1,here is an interesting stat million indian muslims joined isis nthat billion indian hindus nestimated
2565,1,they called us hindu extremists saffron terrorists hindutva killers maut ka saudagars church attackers butchers of ind
2566,1,am shocked to see how some accounts are religiously targeting hindu girls ni am going to report all such id and their
2567,0,karnataka paresh mesta family says that he had been kidnapped by muslim mob while trying to escape from their stone
2568,1,two suspected bangladeshi terrorists arms dealer arrested with fake aadhaar card in kolkata both are using hindu names
2569,0,did we see you doing anna daan during daan parva did we see you doing animal welfare under gou sewa no we saw fad
2570,1,this whole business of dismissing all hindu texts especially if they are considered sacred as myth has been part of
2571,0,bjp pdp govt told the supreme court that it has no plans of setting up minorities commission in amp
2572,1,the two impossible things modi did is making raga hindu and manmohan speak
2573,0,
2574,0,
2575,1,ravi shankar prasad accused rahulgandhi of playing soft hindutva card to appease the hindu population of the state he as
2576,1,remember when col purohit was illegally arrested and tortured to give hindu terror theory gen deepak kapoor was army chie
2577,0,are the ancient hindu myths of land bridge connecting india and sri lanka true scientific analysis suggests they are
2578,0,
2579,0,ap
2580,0,this is good opportunity for all citizens of the country
2581,0,this is called development pappu thinks that by faking as hindu and shiv bhakat he can befool us
2582,1,obessi ka janetic baap hindu jo dahra
2583,1,is that why maharashtra banned hindu rituals calling it superstion
2584,0,your next pil guess
2585,1,asli maza to uske baad jab kuch dino baad wahi hindu ma bahen beti apni pati ya baap ko batati ki
2586,0,coming together for music the hindu dh digitalhumanities
2587,0,aap gathers strength in varanasi the hindu
2588,0,ye to har din hota hai read nsometimes write other way round
2589,0,jammu ko save karo
2590,0,hindus and jews have much more similarities both are cultures ethnic group oriented religion both faced many ups and dow
2591,0,always remember the sethu is much much older than the mandir amp was put in place by the lord himself what dr achieved
2592,0,david and amanda fernandes working to save the souls of hindu heathens and close
2593,0,in hindu mythology married man must be accompanied by wife ardhangani at teerth unless physically un
2594,0,onlyhindushang savanrathod sajjadmughal
2595,0,ohh yes given the stiff competition he underwent this is news indeed
2596,0,
2597,1,genitals cut hot oil poured on eyes and face head split into two condition of hindu dalit activist paresh mesta will the se
2598,1,anshul exactly my point asked the question nlets assume the man was muslim and zairawasim
2599,0,addressed students of begum sharifa kalsekar school one of mumbai finest girls schools it founding principal was je
2600,0,proud hindu amp like many celebrate every festival in my country amp that is an individual choice
2601,1,islamists kill thousands roaming all around the world terrorism has no religion hindu maniac murders hind
2602,1,intellectuals called hindu terror behind gauri lankesh murder accused identified as tahir hussain who supplied arms to kill
2603,0,so you will trust marxist
2604,0,haha rahul and other ministers are using our money to use security maybe we shud reduce his security
2605,1,in hindu dominant country more than hindus are seeking permission from minority so they can build rammandi
2606,1,what is your duty saving hindus or those who kill mutilate rape plunder them
2607,0,
2608,0,
2609,0,you as much proud hindu as rahul gandhi is janeu dhari hindu don think orgs
2610,0,the accused in rajasthan case was arrested within hrs still media kept attacking cm raje nhindu man body castrated
2611,1,or tum jab hindu marta kashmir kerala bengal up bihar mai toh chupi sadh lete ho koi
2612,0,met his excellency governer of karnataka shri vajubhai rudabhai vala ji at raj bhavan amp informed him about the brutal mur
2613,0,
2614,0,amruta ji have written several emails to your home department bureaucrats but no reply can
2615,1,trphungrymedia barking against hindu saints nand no coverage on moulavis amp padris
2616,1,gauri lankesh was killed right wing bjp supporters celebrated nbengali labourer killed in raj by hindu fanatic in name of hi
2617,1,cow is bleeding badly after muslims fed her bomb cow allegedly belongs to poor hindu farmer
2618,1,you are sickular that we love to hate it is time to fire we need
2619,1,bomb fed to poor hindu farmer cow by muslims in madhya pradesh india because cows are sacred in hinduism
2620,0,
2621,0,lose your temper please we want to see how uglier khangress can get please madam
2622,0,this is not positivity it is bs but fits with bjp funding church from goa to aru
2623,0,hindu unity forced to visit temple who once said nimagine if we all unit
2624,0,nasa scientists confirm ram sethu but ponzi bhakt and told sc ram never existed and neither
2625,0,you cannot be congi and be hindu at the same time its mathematically im
2626,0,but aap hi log to
2627,1,tere kayii mulle bhai aatankwadi ban rahe hai nunko dila
2628,1,be aatankwadi ki aulad abhi to suruvat hai jis din hum hindu ki khopadi degree
2629,1,is chutiya ko poochta bhi koun hai yanha naatankwadi kutton ki ta
2630,1,rajasthan me rss ke aatankwadi ne lovejihad ke naam par gharib musalman afrazul ko zinda jala kar maar diya gaya aj
2631,1,chup be lode maderchod bhosdike aatankwadi ki aulad raandi hi aulad
2632,1,kashmir nkya chahte ho aazaadi naur aati kya hai barbaadi nlog tumhare fasaadi nsoch tumhari jihadi nbaap tumhara
2633,0,pakistan me jitne bhi aatankwadi sangathan hain kabhi unko kisi ne pakistan murdabad ka nara lagate
2634,0,phir paheli aatankwadi sushma swaraj hai kyunki visa
2635,0,apka aatankwadi kuch nhi krenge sir ye to pakka hai
2636,1,suar ki aulad hai aamir saala aatankwadi hai ye
2637,1,chup be lode maderchod bhosdike aatankwadi ki aulad
2638,0,bhai desh ke itihas me itne aatankwadi kab mare gaye the jara ye bhi bataoge
2639,0,akela bhare pe rahne walon ko ek aatankwadi marta hi or kya hua
2640,0,smjh nh aata jb hmko sb pta saboot bhi rehte hnare pass pakistan khilaf ki aatankwadi ko whi bhejta hindustan
2641,1,mahatma gandhi nyaa naatankwadi harami godse
2642,1,kya chahte ho aazaadi nkuch aata jaata barbaadi nlog tumhare fasaadi nsoch tumhari jihadi nbaap
2643,0,
2644,0,mangne ko kahta nmagar aisa kuch nahi huaa namerica bhi chup rashiya bhi chup nkyu ai
2645,0,lag to nahi raha sir geenti ke aadmi bhi nahi dikh rahe aur mudda wahi
2646,0,pta lagakar aatankwadi ko khatm kyu nahi kar dete naise dono halat me shaq paida hota
2647,1,congress party mein koi bhi aa sakta hai bhrashtachari naksali algawadi aatankwadi kanhaiya kumar hardik patel niza
2648,1,masjid todne ke baap bjp ne jo shamsan kiya tha wo kaun sa rashtrawadi tha aacha wo aatankwadi tha
2649,0,pakistan me jitne bhi aatankwadi sangathan hain kabhi unko kisi ne pakistan murdabad ka nara lagat
2650,0,
2651,0,ye batao aatankwadi kaun hai
2652,0,jisko bhagana tha logne uso se bhag diya aur rahi aatankwadi ki
2653,0,smjh nh aata jb hmko sb pta saboot bhi rehte hnare pass pakistan khilaf ki aatankwadi ko whi bhejta hindust
2654,0,bhagwa aatankwadi hain tu bhagwa taliban
2655,1,aatankwadi suar
2656,0,
2657,1,kya chahte ho aazaadi nkuch aata jaata barbaadi nlog tumhare fasaadi nsoch tumhari jihadi nbaap tumha
2658,1,dogali media or dogale log napni maa behan ki raksha liye ek ko maarne vala aatankwadi or lakho begunaaho ko
2659,0,buddha bhi naise logo ke juth ko naam diya gya hizabullah hizbul mujahid nahi means
2660,0,gandhi baapu nyaa naatankwadi sanghee godse
2661,0,whysobiased bhrasth neta desh drohi abhineta aatankwadi sab khaas sant asaram aam
2662,1,kashmir nkya chahte ho aazaadi naur aati kya hai barbaadi nlog tumhare fasaadi nsoch tumhari jihadi nba
2663,1,bhagwan talibanis are aatankwadi hindu condemned bhagwa taliban they are terrorist
2664,0,or lunch kis aatankwadi saath fix tha
2665,1,hello sanghee prof nvandematram yaad karle pahle nor nnathu godse gaddar namakharaam aatankwadi
2666,0,konsa indian mujahid kabka khatam ho chuka he aur mughal agar aatankwadi the to kyu sal raj karn
2667,1,aatankwadi hindu machinry jis ka mool sansthapak jawahar lal hai jis ne sab
2668,0,magar kisi ne socha nahi ngermany ki hotel pe humla huaa ngermani ne badla liya kuch hi
2669,1,abe bjp ka dalal jab bangladesh desh murder karne wala zakir nayak se barbhawit tha to tum go
2670,0,aatankwadi ko marna hi chahiye aatnkwad par bath nahi karte ho armi ke hamare jwan jab sahid hote hai tab
2671,0,ye sab karne baad congi pm ko dosh deti hai kitni tadpan hai inme notbandi ki vajah seesab pag
2672,0,khatma kyu nahi kar dete nek sochne wali baat samne aayi nkya sabhi desh aur midiya
2673,0,aek aatankwadi hai ya sub aatankwadi hain
2674,0,patra ji becharo ki satta chhin li sare kaale karnaame ujagar ker diye sare algawwadi aatankwadi ris
2675,0,hum indian kahte hai aatankwadi se humhe bachao now here terrorist are saying that save us from israel
2676,0,aatankwadi ke upar kadi karwai horahahai pratidin
2677,0,waha to kui vampanthi naxalwadi aatankwadi student to nehihena jase jnu ke zoo park me bhare padehai
2678,1,rajasthan me rss ke aatankwadi ne lovejihad ke naam par gharib musalman afrazul ko zinda jala kar maar diya gaya aj mo
2679,0,dusri baat nworld ke logo se kyi desho ki sarkar aur midiya sach chupa raha he nisis
2680,0,anil sir indian army ki saman bhartiya janta pa
2681,0,wo bjp ke samay me huwa tha us samay ke sarkar ki kamjor thi aatankwadi sansad parisar me kaise ghus gaye
2682,0,kuch ghante baad yaani usi din germani ne aatankwadi thikano pe humla kiya nyah khabr mi
2683,1,aur muslim ko badnam karne khud hi humla karwate ho naur badle me aatankwadi thikano pe
2684,1,haha sapne dekh hindu ceo bante hai aatankwadi nahi
2685,0,mtlb ki hawai jahaj me fanse logo ko mrne dena chahiye tha magar ek aatankwadi ko nahi chhodna tha ek
2686,0,agar wo aatankwadi hai to videsh mantralaye unko visa kaise diya matlab sushma ji galat logon
2687,0,aur ye baat americi lashkar ke ek jawan ne batayi nuse isis ne shamil hone ko kaha gya
2688,0,media bhand hai it double standard media jab koi shantidoot inki mein bamboo daalega then th
2689,0,sunaa he naaj nsanghee gaddaro njeeja jii ka birthday he abb boldo nnathu godse na
2690,0,arey isko importance mt do ye swami om ki biwi ye hindu muslim
2691,0,tum khud aatankwadi wala kaam karte ho aur bjp ko blame kare rahi ho tumhare raaj
2692,1,musalmano ne salon me sab ko leader banaya lekin aaj tak musalmano ko kya mila aatankwadi ka titel deshdrohi ka titel
2693,0,mcc aur ugrawadi karni sena ye sab gandhi ji puja karte hai ya ye aatankwadi hai
2694,0,he would have said pakistan parast anti national aatankwadi
2695,0,radar bhi ncamera bhi nantriksh yaan bhi ndron bhi nfighter plan bhi nsabhi aadhunik te
2696,0,congress ka hath world ka har aatankwadi ke sath
2697,0,jab tumhare sarkar thi tab aatankwadi jab chahe jaha chahe kar serial blast karte the tab toh tum jawab
2698,0,aatankwadi ke sath agar congress gathbandhan karsak
2699,0,aatankwadi se lad rahe he nagar wo kahe ham ko pahle se pta nahi tha nmatlab aatankwadi
2700,0,bhai kal ko tum atanki ban jaoge toh modi ko kais
2701,1,aatankwad ke khilaf ladne wale muslim me raste me adchan peda karte he nuno tak baat gyi
2702,0,aatankwadi afzal guru ko shaheed batane wali party ko desh bhakti ka
2703,0,bhai jignesh in aatankwadi bjp rss walun ko har hazam nahi ho rahi hai aap page raho dng
2704,0,aatankwadi ko huro pas bhej rhy kashmir
2705,1,aazad hindustan ka sabse pehla aatankwadi godse tha
2706,0,hoors ki shortage chal rahi hai kya jo ab hens se kaam chalana padega aatankwadi ko
2707,0,tabhi to aatankwadi hi delhi me betha huwa feku to dange aur aatankwadi ab kaha se aayenge
2708,0,manmohan ji ki awaaz ab kaise nikalne lagi nkhangeess party aatankwadi supporter hai
2709,0,bhakt kehlane se achcha aatankwadi ban jana
2710,0,hey gadhabudhi aatankwadi to hum roj marte hain isme nya kya hai lekin jab usk
2711,0,aatankwadi se lad rahe he nkyi aatankwadi ka khatma kar diya naur aaj bhi aatankwadi ka
2712,0,bhai suna hoga aatankwad ke khilaf sabhi desh lad rahe he nusme sab se bada shaktishali
2713,0,sahi baat hai pahli baar koi aatankwadi mara afzal ko bhi phansi fekuji ne hi di thi
2714,1,jihadi media group in india makes mobilising call for islamic state fighters
2715,1,my year old muslim pal mohammed has just joined militant jihadi terrorist group nthink he is having midlife isis
2716,0,that is the godra moment in shambu life precipitated by jihadi depravity which when tipping points are reached every
2717,0,hindhu karyakrtas murderd brutly for jihadi pls take action
2718,0,this bench has done the justice to their jihadi and missionary pa
2719,0,excellent documentary deeyah baffled why nothing of the british far right was included where jihad
2720,0,why do pakistani people always put other pakistani people first in any situation they always put the rights of their own
2721,0,this is new asan called butt asan only muftkhors like
2722,0,neverforget it was mayor de blasio who stopped all nypd surveillance of mosques amp muslims in nyc nalso this relentless jiha
2723,0,dear nyou have been villain in of movies you have not killed someone like this even in your notorious on
2724,0,three islamic state militants killed attack foiled in salahuddin
2725,0,imran khan lied through his teeth in pti fata convention he strongly backed general musharraf role in war on terror amp cra
2726,1,since the accused were mis guided youths from peacefool community amp victim paresh was hindu amp
2727,0,none right family man or women can watch voluptuous erotic condomads advertisement in fmily chanels better stop
2728,1,since the accused were mis guided youths from peacefool community amp
2729,0,hindus it time unite with pareshmesta nproved isis is working in india expect justice
2730,0,would congress demand an answer from jignesh mevani over his connection with isis supporting sdpi but gujarat would be gi
2731,1,mulle paida hi kattar hote hain jihadi sale
2732,0,is channels are spreading how to ma
2733,0,aneerul islam was just working for dalitmuslim unity like jihadi
2734,0,pakistan largest bank habib bank announces investment in london during jihadi sadiq khan visit nthe bank was kicked out of
2735,0,new report evaluates the capabilities of forces to meet the demands of conflicts involving five potential adversa
2736,1,hindu karyakarta murderd brutly for muslim jihadi pls take
2737,0,hindu organizations are sleeping in india ignoring hindu to christian conversion threat bigger which is bigger than
2738,0,where were you when the kahmiri hindu holocaust was raging amp
2739,0,onus now on amp
2740,1,since the accused were mis guided youths from peacefool community amp
2741,0,pakistani channels isi jihadi pakistanis always say narinder mudi modi instead of narendra modi
2742,1,hey your prophet recommends camel pee which is scientifically proved lethal while on the othe
2743,0,bjp leaders blamed jihadi forces for the killings who allegedly have the support of the state government and th
2744,1,sahi hai in mullo ki desbhakto se phatti hai khud to jihadi hote hain inka dil to porkistan me rehta hai
2745,1,don behave like pakistani jihadi behave like indian
2746,0,puppet masters out of touch establishment feigns shock at defencesecretary gavinwilliamson kill uk jihadi
2747,0,do not trust word the jihadi panderer nyc mayor bill dhimmi deblasio says about today terror attack in manhattan bang
2748,0,apparently within hours of jihadi homicide bomber failing in nyc is now lecturing americans about their
2749,0,har raat iska yahi kaam hai
2750,0,dekh tera dost aa gaya
2751,0,yeh dekho ek aur aa gaya
2752,0,rahul gandhi pm hahaha sapna acha hai
2753,0,ab main modi bhakt hoon hahaah
2754,0,modi hi jeet gaya hhahah
2755,0,kya zarurat hai iski sab modi ko gaali mat do
2756,0,har har mahadev all hail god is great
2757,0,jab dekho rona rona and rona crying all day
2758,0,fir hum kya kar sakte hain
2759,0,sab mar jayenge bas main zinda rahunga kon hai yeh pagal
2760,0,iska koi kuch nahin kar sakta
2761,0,delhi se hun main
2762,0,chal bhaag yahan se
2763,0,kya pagal aadmi hai idiot monster
2764,0,bjp will win jai ram modi bhagwan
2765,0,kya karna hai ab bol
2766,0,sab mar jayenge bas main zinda rahunga
2767,0,itna maar khayega man why don you understand
2768,0,amazed at how with that face forget about intellect from where does he gets this confidenc
2769,0,aray do lover ko road pe chor dega toh kya would entertaining hogaya
2770,0,bhaisahab aap kya karoge galliya doge jyada see jyada block karoge yaa ho jaoge naap ka garam dimag aap ki chut
2771,0,what tweet tanmay cant stop myslf modi big big fkn ashl srsly mean wh hs dng aubh uthk
2772,0,jacakals howl as routine not because
2773,1,namaste bhai sahih muslim padh raha tha maja aagaya phattehaal chutiyapa hai
2774,0,
2775,1,namaste bhai sahih muslim padh raha tha maja aagaya phattehaal chutiyapa hai
2776,0,how doing rally without permission answer me first lanka ravan all are dsnt exits show some
2777,0,college nahin gaya kya kabhi
2778,0,neech ravish jhopdi main rehta hai bailgadi main chalta hai pager use karta hai
2779,0,pura life hindu muslim christan ka
2780,0,
2781,0,to tumhare maniro pandit kyu nhu talent dekh kar lete hai
2782,0,kya baat hai bhai kafi kalabaaj ho
2783,0,or dusre desh
2784,0,ever happened nyoutube blog fire aunty entertainment nfacebook instagram twitter blog fire aunty
2785,0,bhai jaan bjp aur rss ke admi hai fasi dene nahi dega musalman hota to
2786,0,thank you for enlightening me hindu raja very good musalman raja very bad
2787,0,pulkistantv exclusive nmusalman tingu is playing hindu megastar krishna in mahabharata in response to that now
2788,0,jiska na koi dharm na koi zat kya hindu kya musalman sab milke is ghrin kam ko pur jor birodh karna chahiye
2789,0,in roman shukr hai ki hum hindu hain warna musalman hote to her roz ye saabit karna padta ki main musalman hoon
2790,0,nobody knows about the actual way of worship of the complete god not even the hindu guru kaazi hazrat muhammad ram kri
2791,1,aur mae tamam hindu sahngtan ko ye cetwoni detha hu ke ham musalman ki maa bahene ke saat aur hamre bahiyo ke saat
2792,0,ek mahina ho chukka hai bandd hai hum par mutton ndaawaton me kha rahe hain bhindiyan ahl
2793,0,sab aadmi hindu nahi hain sab hindu aadmi nahi hain sab aadmi mus
2794,0,read kar dhyan se rss ka matlab anti muslim or anti religion nahi hai rashtriya swamsewak san
2795,1,mujhe to comments dekh ye lag raha hai ki musalman ka khoon khoon hai aur hindu ka khoon lizol
2796,0,na geeta buri na quran bura nna hindu bura na musalman bura nna khuda bura na bhagwan bura nbhaije me jo ghusa he woh shaitan bura
2797,1,shame on musalman zahra wasim usne hindu molester ko khatre me daal diya
2798,1,hello friends tea bechnevala ab gujarat hindu musalman name par danga karevana but gujarat ki janeta ape
2799,0,
2800,0,didi tou hum keya karyn musalman hindu lerki se bacha faida ker tou the
2801,0,na hum hindu na musalman sabse pehle hai hum insaan
2802,0,aaj ke jamane main hum log dekh rahe hai ki neta log apne fayde ke liye logo ko lada rahe hai hindu musalman ko lad
2803,0,manmohansingh hum hindu musalman ekta ko tod nhi pa rhe to ab pm pakistan ka naam lekar hme todane ki koshish
2804,0,sanchit kuch manners sekh le apne baap se
2805,0,woh tum muhajiron se poocho main muhajir nahi hoon aur bahut sare muhajir
2806,0,ap jeet rahe to gujarat model pe bat keyo nahi karte jo kabhi afghanistan kabhi pakis
2807,0,jignesh bhai aap aage bado musalman hindu dalits sab aapke saath hai hinduthwa fascist ko kujli ho rah
2808,1,hindu atankwadi hota to desh me ak bhi musalman na hota
2809,1,swami ji hindu main koi nahi mila jo musalman damad le aye besharam
2810,1,yah musalman hai koi dawood hindu ko maar
2811,0,na bhai kyuki main hindu or tu musalman
2812,0,bhai ap dusro ko dekhngee to shyd sahi nai bn payngee ham secular bane
2813,0,ek mahina ho chukka hai bandd hai hum par mutton ndaawaton me kha rahe hain bhindi
2814,0,hindu musalman to bola hi nahi poor fellow
2815,0,in roman shukr hai ki hum hindu hain warna musalman hote to her roz ye saabit karna padta ki main musalman hoon mujhe he
2816,0,manish sharma nindia got independent not only by hindu but also by all religion cast creed so we first indian not
2817,0,bhid jb jut nhi rhi ha aur hindu musalman mandir masjid nhi chl rha ha to naya stunt krna pada fir
2818,0,na hum hindu na hum musalman sabse pehle hai hum insaan
2819,0,har political party ka pet bhar rha hai hindu musalman ka issue bnakar aur hmare kitane hindu musalman bhai hai jo bhooke hai
2820,0,hindu musalman fir suru gujarati he hum sab samaj chuke he
2821,0,hindu musalman ki rajniti mat karo
2822,1,musalman hypocrite hai woh duniya janti hai me bhi manta hu kyunki terrorist comes fr
2823,0,hum na hindu na musalman sikh na isaayi hein njama mazhab ka utaren to sabhi bhai hein
2824,1,aap sadhi ko malum hai ki ek hram ki olad jo hea modi ko pure des ka bap bta rha hai to esko kyo desdarohi nahi kha
2825,1,kiyon koi hindu musalman ko marega kiyon koi musalman hindu ko marega uparwale ne isli
2826,0,hardik patel tum kaun se darm se ho nhindu ya musalman nmujhe to dono me daut lag rha
2827,0,ku ki musalmanoon bhaioon ne nhin rahengey to hinduoon khilap bjadkayega kun mere
2828,0,bhai ap age bhadthey raho dhalith hindu musalman secular log ekattahothey bjp ko or paid media ko dar suru hogaya
2829,0,ek musalman kashmiri kali hina jo bala ki khoobsurat uske sache dost bb do hindu bra
2830,0,yes am christian during xmas musalman during eid hind
2831,0,kangrsh to thik darbari kya hai nye communal kon hai ninsan ko hi
2832,0,jignesh bhai aap aage bado musalman hindu dalits sab aapke saath hai hinduthwa fascist ko kujli
2833,0,apraadhi apraadhi hota he medam ji hindu musalman nahi
2834,0,phir wahi baseless baat news channel ya political leaders se reality maloom nahi hoti
2835,0,bilkul sahi bola hr ek shaks ye sochne lgjaye to wo insan bn jaye nna hindu ma na musal
2836,0,jignesh bhai aap aage bado musalman hindu dalits sab aapke saath hai hinduthwa fascist ko kujli
2837,0,ha bilkul lekin inko to hindu bhi banna hai aur musalman to hai hi ye dharam ki rajnity karani hai lekin
2838,0,bjp ka agenda kabhi vikas raha hi nai hamesa hindu musalman ram mandir or hindu dharm ko bech
2839,0,bjb sarkar ne is desh me siwaye hindu musalman ko ladwane ke ilawa kuch nahi kiya vikas ka to namo nishan bhi nahi
2840,0,aap hindu ho ya musalman hamare bhai ho bro and apne such kaha hum kch bat krein toh
2841,0,actually mms spoke lot about finance economics science of course never about hindu musalman kabristan shamshan etc
2842,0,rahulhatemodibrigade bjp ab har gandi step ko apnayenge jeetane liye pata nhi inko kyu acha lgta hai hindu mu
2843,0,nis bsf ke jawan ko suspend kiya jae nye hindu musalman me rajniti kar rha ninko desh ki rksha ke lye
2844,0,wo hindu musalman aur tum patel naam pe vote mang rha ndifference kya hai
2845,0,manmohan singh speeches are in archive you can listen though they are about finance economics education science and not
2846,0,achha smart cities bani kya kaha se badla desh salaa
2847,1,journalists like arnab goswami have role to play in the murder of afrazul these journalists spread poisonous lies about
2848,1,love jihad tamilnadu style in north it is communal in south it is caste which is better
2849,1,liked video ajaz khan angry reaction on rajasthan love jihad murder case love jihad ke naam
2850,0,sab chalta hai islam main
2851,0,double identity hai yu
2852,0,china has no division it is monolithic society but majority is engaged here to score with its minority on
2853,0,you are talking as if you have written dozens of op eds on rss workers being killed victims of love
2854,0,liar hain yeh sab
2855,1,the perils of reverse love jihad
2856,0,we talk about awareness and population control we ban condom ads we talk about security and safer environment
2857,0,if legal it frankly no brainer move have your little jihad but everything you love is getting sent back to the hel
2858,0,pagal hai kya bol raha hai
2859,0,daaru mat pike tweet kar
2860,0,sos please help minor girl sachdeva height ft age yrs who is daughter of close friend kidnapped under pol
2861,0,our politicians and their followers get hot under the collar over mani shankar aiyar deplorable neech remark but
2862,0,aisa mat bol bhai jo kaam koi nahi kar sakta vo sirf agarkar karta hai century in lords fastest fifty revers
2863,0,in kerala junior football team vice captain jithu mohan was doused with petrol and set on fire he died after two days al
2864,1,heena talreja was murdered by her husband adnan khan and gangraped by his friends ndint they say that love jihad is myth
2865,0,hei kriratna our politicians their followers get hot under collar over
2866,1,muslims are being oppressed on the basis of love jihad
2867,0,crash landing of doctor into love jihad
2868,0,secular ie reports rajasthan killing seems love triangle not love jihad gauri lankesh murder seems heading towards supar
2869,0,dekh yeh kya ho raha hai
2870,1,md afrajul migrant construction labour brutally killed with fake allegations of love jihad by hindutva funda
2871,0,will marry me mam according to love jihad but am not the age of your so
2872,1,love jihad in up airfox entertainment via
2873,0,it will be easy to remind the pm that the whale moment for india started the day he took over as the pm of india
2874,0,sab dekhte hain bolna kuch mat
2875,0,for all those fighting for self determination lovefearlessly as in mughal azam falling in love happens it is
2876,0,they butchered my father like an animal says daughter of muslim labourer who was hacked and burnt alive
2877,0,man burnt alive allegedly for committing love jihad in rajasthan rajsamand the attacker filmed the act which was later
2878,1,congrats for continuing love jihad marriage which is being certified by rss bjp
2879,1,ji this is one kind of love jihad by vck thirumavalavan goons
2880,0,former cji lodha sounds the bells on the alarming state of human rights in the country where people are being killed regular
2881,1,who said bjp doesn have manifesto for gujarat nit is dadhi topi shehzada aurangzeb babar love jihad
2882,0,liked video ki panchayat rajasthan love jihad
2883,1,another girl gang raped by love jihadi and his friends the man salman used fake identity rajesh to trap the hind
2884,1,added video to playlist love jihad in up airfox entertainment
2885,1,shahnavaj ji love jihad bale nhi kya
2886,0,well said but it applicable to killings in the name of love jihad too wish similar judgement for
2887,1,jaise aap kisi bhi mudde me love jihad le aate ho waise hi
2888,1,ur love jihad wards kashmir
2889,0,bhaijaan mein itne din se dekh raha hu kahi par bhi apka koi bayan nahi hai rajsamand mein love
2890,0,no tweets yet by trump regarding the times square bomb one about the cnn so priorities are clear just like in
2891,0,we really value human rights asks former cji rm lodha citing cow vigilantism jihad co ogazm ht
2892,1,shocking another muslim burnt alive in rajasthan these ghastly murders in the name of gauraksha amp
2893,1,this is the consequence of love jihad make your daughter alert
2894,1,saffron cyber army yelling about neech as they should but when so called hindutva warrior hacks man to death with
2895,0,retweet mat kar post ko
2896,1,true love jihad
2897,0,rahul kanwal exposes rahul kanwal covering up love jihad ndon miss it
2898,1,bravo indian bsf officer nhe is supporting murderers nwho he killed human in name of love jihad at rajasthan
2899,0,depends what is his stand on ayodhya xian conversions love jihad can tell you mo
2900,0,those who kill people in the name love jihad government should punish strictly irrespective of religion and caste
2901,0,sagar tu chup rahe pitega
2902,0,will any news channel english hindi all regional languages question the prime minister of india about so called love ji
2903,1,md afrajul migrant construction labour brutally killed with fake allegations of love jihad by hindutva fundamentalists
2904,0,paki should stay there hum aa gaye toh maarenge
2905,1,yes it true many pakis made indian girls and boys name in twitter and facebook and the
2906,1,just so knw here was supporting muslim who was being accused of love
2907,0,man hacks labourer burns him my yesterday cartoon for
2908,1,peaceful afrazul was angry because fascist sambhu dared to rescue victim of love jihad from liberated land of malda peac
2909,1,never in history india has been so regressive only bigots bjp politicians can practice love jihad
2910,0,kya pagal aadmi hai yeh
2911,0,sos please help minor girl sachdeva height ft age yrs kidnapped under police station sahiba
2912,0,girl from haridwar was trapped by married muslim man from muzaffarnagar pretending to be hindu when girl found out
2913,0,we talk about awareness and population control we ban condom ads we talk about security and safer environment for
2914,1,germany such guys are sent to merkelland to do sex jihad it called in arabic jihad al nikah this stupid ge
2915,0,we talk about awareness and population control we ban condom ads we talk about security and safer environment for women
2916,0,interesting to note that even when points out that the pm is silent on issues like the rajasthan love jihad sh
2917,0,muslim labourer in rajasthan hacked and burnt to death killer records crime and sends love jihad warning nwatch newsto
2918,0,what kind of sick mind you have that you think in such communal
2919,0,shame on us there should be other way to stop love jihad this is really very bad
2920,0,mr in the case of
2921,0,sir love jihaad to aur bantaa hai happybirthdaydilipkumar
2922,0,don know about islaam because
2923,0,it was great witnessing you at jashn rekhta and your love jihaad explaination smashing conservat
2924,1,namste raam raam sa ye sab hua kyu bataye kyunki love jihaad ho raha hai isliye na ho raha hai toh is
2925,1,when sagarize ghatge does it for zahir khan it is loving jihad nwhen hadiya does it its love jihaad oksaar
2926,0,love jihaad
2927,0,all reports point to facts the killing was motivated by per
2928,0,mera bharat mahan pls can come out of india pakistan mandir masjid shamshaan kabristhan mera baap tera baap st
2929,0,love is blind mere dost hahaha
2930,0,due to jihaad or love triangle that person was murdered and you are rewarding his family with money
2931,0,love jihaad rajasthan humanity killer via lovejehad lovejehadcase
2932,1,maybe he was trying reverse love jihaad
2933,0,look at the raising number of rape love jihaad molestation on women now days don blame men alone remember pink movie
2934,0,guess yahi sahi hai
2935,0,number of hindus in love jihaad married muslim girls how many did the terrorist kill
2936,0,sir love jihaad to aur bantaa hai happybirthdaydilipkumar
2937,0,take back my condemnation of the murder saw the video again and laal was very disturbed by
